id,tipical,nmsize,m1,t1,m2,t2,m3,t3,m4,t4,m5,t5,brpr,brtm,rbrpr,fmht,drw,layers,mnlyr,vclyr,sllyr,xtlyr,ultlyr,description
143,flat,1,s316,0.1,s316,0.1,ptfe,0.1,s316,0.5,,,3.5,25,3.25,,,s316:0.1_s316:0.1_s316:0.5_ptfe:0.1,s316:0.1,s316:0.1,s316:0.5,ptfe:0.1,,
144,flat,8,s316L,0.1,s316L,0.1,ptfe,0.1,s316,0.5,,,0.2,125,9.9,,,s316L:0.1_s316L:0.1_s316:0.5_ptfe:0.1,s316L:0.1,s316L:0.1,s316:0.5,ptfe:0.1,,
145,flat,8,s316L,0.1,s316L,0.1,ptfe,0.1,s316,0.5,,,0.2,125,12.9,,,s316L:0.1_s316L:0.1_s316:0.5_ptfe:0.1,s316L:0.1,s316L:0.1,s316:0.5,ptfe:0.1,,
146,flat,8,s316L,0.1,s316L,0.1,ptfe,0.1,s316,0.5,,,0.2,125,12.6,,,s316L:0.1_s316L:0.1_s316:0.5_ptfe:0.1,s316L:0.1,s316L:0.1,s316:0.5,ptfe:0.1,,
147,flat,8,s316L,0.1,s316L,0.1,ptfe,0.1,s316,0.5,,,0.2,125,16,,,s316L:0.1_s316L:0.1_s316:0.5_ptfe:0.1,s316L:0.1,s316L:0.1,s316:0.5,ptfe:0.1,,
148,flat,8,s316L,0.1,s316L,0.1,ptfe,0.1,s316,0.5,,,0.2,125,15.55,,,s316L:0.1_s316L:0.1_s316:0.5_ptfe:0.1,s316L:0.1,s316L:0.1,s316:0.5,ptfe:0.1,,
149,flat,8,s316L,0.1,s316L,0.1,ptfe,0.1,s316,0.5,,,0.2,125,11.43,,,s316L:0.1_s316L:0.1_s316:0.5_ptfe:0.1,s316L:0.1,s316L:0.1,s316:0.5,ptfe:0.1,,
150,flat,8,s316L,0.1,s316L,0.1,ptfe,0.1,s316,0.5,,,0.2,125,,,,s316L:0.1_s316L:0.1_s316:0.5_ptfe:0.1,s316L:0.1,s316L:0.1,s316:0.5,ptfe:0.1,,
151,flat,24,s316,2,s316,0.5,ptfe,0.5,,,,,3,22,3.4,,,s316:2_s316:0.5_ptfe:0.5,s316:2,s316:0.5,ptfe:0.5,,,
152,flat,24,s316,2,s316,0.5,ptfe,0.5,,,,,3,22,3.3,,,s316:2_s316:0.5_ptfe:0.5,s316:2,s316:0.5,ptfe:0.5,,,
153,flat,24,s316,2,s316,0.5,ptfe,0.5,,,,,3,22,1.3,,,s316:2_s316:0.5_ptfe:0.5,s316:2,s316:0.5,ptfe:0.5,,,
154,flat,24,s316,2,s316,0.5,ptfe,1.5,,,,,4,22,4.3,,,s316:2_s316:0.5_ptfe:1.5,s316:2,s316:0.5,ptfe:1.5,,,
155,flat,24,s316,2,s316,0.5,ptfe,1.5,,,,,4,22,4.4,,,s316:2_s316:0.5_ptfe:1.5,s316:2,s316:0.5,ptfe:1.5,,,
156,flat,24,s316,2,s316,0.5,ptfe,1.5,,,,,4,22,3.97,,,s316:2_s316:0.5_ptfe:1.5,s316:2,s316:0.5,ptfe:1.5,,,
157,flat,24,s316,2,s316,0.5,ptfe,1.5,,,,,4,22,1.4,,,s316:2_s316:0.5_ptfe:1.5,s316:2,s316:0.5,ptfe:1.5,,,
158,flat,24,s316,2,s316,0.5,ptfe,1.5,,,,,4,22,2.14,,,s316:2_s316:0.5_ptfe:1.5,s316:2,s316:0.5,ptfe:1.5,,,
159,flat,24,s316,2,s316,0.5,ptfe,1.5,,,,,4,22,1.31,,,s316:2_s316:0.5_ptfe:1.5,s316:2,s316:0.5,ptfe:1.5,,,
160,flat,24,s316,2,s316,0.5,ptfe,1.5,,,,,5,22,4.75,,,s316:2_s316:0.5_ptfe:1.5,s316:2,s316:0.5,ptfe:1.5,,,
161,flat,24,s316,2,s316,0.5,ptfe,1.5,,,,,5,22,1.43,,,s316:2_s316:0.5_ptfe:1.5,s316:2,s316:0.5,ptfe:1.5,,,
162,flat,24,s316,3,s316,0.5,ptfe,0.5,,,,,6,22,2.54,,,s316:3_s316:0.5_ptfe:0.5,s316:3,s316:0.5,ptfe:0.5,,,
163,flat,24,s316,3,s316,0.5,ptfe,0.5,,,,,6,22,2.08,,,s316:3_s316:0.5_ptfe:0.5,s316:3,s316:0.5,ptfe:0.5,,,
164,flat,24,s316,3,s316,0.5,ptfe,0.5,,,,,6,22,2.23,,,s316:3_s316:0.5_ptfe:0.5,s316:3,s316:0.5,ptfe:0.5,,,
165,flat,24,s316,3,s316,0.5,ptfe,0.5,,,,,6,22,2.3,,,s316:3_s316:0.5_ptfe:0.5,s316:3,s316:0.5,ptfe:0.5,,,
166,flat,24,s316,3,s316,0.5,ptfe,0.5,,,,,6,22,2.28,,,s316:3_s316:0.5_ptfe:0.5,s316:3,s316:0.5,ptfe:0.5,,,
167,flat,24,s316,3,s316,0.5,ptfe,0.5,,,,,6,22,5.5,,,s316:3_s316:0.5_ptfe:0.5,s316:3,s316:0.5,ptfe:0.5,,,
168,flat,24,s316,3,s316,0.5,ptfe,0.5,,,,,6,22,6.17,,,s316:3_s316:0.5_ptfe:0.5,s316:3,s316:0.5,ptfe:0.5,,,
169,flat,24,s316,3,s316,0.5,ptfe,0.5,,,,,6,22,2.27,,,s316:3_s316:0.5_ptfe:0.5,s316:3,s316:0.5,ptfe:0.5,,,
170,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.81,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
171,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.98,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
172,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,1.1,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
173,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,1.2,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
174,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.6,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
175,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.68,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
176,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,1.42,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
177,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.54,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
178,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.46,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
179,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.39,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
180,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.44,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
181,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.6,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
182,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.65,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
183,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.62,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
184,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.35,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
185,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.47,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
186,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.39,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
187,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.54,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
188,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.54,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
189,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.52,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
190,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.55,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
191,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.15,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
192,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.47,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
193,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.48,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
194,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.51,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
195,flat,2,s316,0.1,s316,0.1,pvc,0.05,,,,,0.5,25,0.67,,,s316:0.1_s316:0.1_pvc:0.05,s316:0.1,s316:0.1,pvc:0.05,,,
196,flat,6,s316,0.5,s316,0.5,ptfe,0.2,,,,,7.5,77,9.62,,,s316:0.5_s316:0.5_ptfe:0.2,s316:0.5,s316:0.5,ptfe:0.2,,,
197,flat,6,s316,0.5,s316,0.5,ptfe,0.2,,,,,7.5,77,9.65,,,s316:0.5_s316:0.5_ptfe:0.2,s316:0.5,s316:0.5,ptfe:0.2,,,
198,flat,6,s316,0.5,s316,0.5,ptfe,0.2,,,,,7.5,77,7.92,,,s316:0.5_s316:0.5_ptfe:0.2,s316:0.5,s316:0.5,ptfe:0.2,,,
199,flat,6,s316,0.5,s316,0.5,ptfe,0.2,,,,,7.5,77,7.83,,,s316:0.5_s316:0.5_ptfe:0.2,s316:0.5,s316:0.5,ptfe:0.2,,,
200,flat,6,s316,0.5,s316,0.5,ptfe,0.2,,,,,7.5,77,5.36,,,s316:0.5_s316:0.5_ptfe:0.2,s316:0.5,s316:0.5,ptfe:0.2,,,
201,flat,6,s316,0.5,s316,0.5,ptfe,0.2,,,,,7.5,77,5.41,,,s316:0.5_s316:0.5_ptfe:0.2,s316:0.5,s316:0.5,ptfe:0.2,,,
202,flat,6,s316,0.5,s316,0.5,ptfe,0.2,,,,,7.5,77,5.48,,,s316:0.5_s316:0.5_ptfe:0.2,s316:0.5,s316:0.5,ptfe:0.2,,,
203,flat,6,s316,0.5,s316,0.5,ptfe,0.2,,,,,7.5,77,5.56,,,s316:0.5_s316:0.5_ptfe:0.2,s316:0.5,s316:0.5,ptfe:0.2,,,
204,flat,6,s316,0.5,s316,0.5,ptfe,0.2,,,,,7.5,77,5.75,,,s316:0.5_s316:0.5_ptfe:0.2,s316:0.5,s316:0.5,ptfe:0.2,,,
205,flat,6,s316,0.5,s316,0.5,ptfe,0.2,,,,,7.5,77,6.05,,,s316:0.5_s316:0.5_ptfe:0.2,s316:0.5,s316:0.5,ptfe:0.2,,,
206,flat,6,s316,0.5,s316,0.5,ptfe,0.2,,,,,7.5,77,4.83,,,s316:0.5_s316:0.5_ptfe:0.2,s316:0.5,s316:0.5,ptfe:0.2,,,
207,flat,6,s316,0.5,s316,0.5,ptfe,0.2,,,,,7.5,77,4.63,,,s316:0.5_s316:0.5_ptfe:0.2,s316:0.5,s316:0.5,ptfe:0.2,,,
208,flat,6,s316,0.5,s316,0.5,ptfe,0.2,,,,,7.5,77,5.24,,,s316:0.5_s316:0.5_ptfe:0.2,s316:0.5,s316:0.5,ptfe:0.2,,,
209,flat,6,s316,0.5,s316,0.5,ptfe,0.2,,,,,7.5,77,5.26,,,s316:0.5_s316:0.5_ptfe:0.2,s316:0.5,s316:0.5,ptfe:0.2,,,
210,forward,3,S316,0.4,nickel,0.25,ptfe,0.3,,,,,8.03,20,9.8,,,S316:0.4_nickel:0.25_ptfe:0.3,S316:0.4,nickel:0.25,ptfe:0.3,,,
211,forward,3,S316,0.05,nickel,0.25,ptfe,0.4,,,,,8.03,20,8.45,,,S316:0.05_nickel:0.25_ptfe:0.4,S316:0.05,nickel:0.25,ptfe:0.4,,,
212,forward,3,S316,0.05,nickel,0.25,ptfe,0.2,,,,,8.03,20,7.65,,,S316:0.05_nickel:0.25_ptfe:0.2,S316:0.05,nickel:0.25,ptfe:0.2,,,
213,forward,3,S316,0.05,nickel,0.25,ptfe,0.3,,,,,8.03,20,7.3,,,S316:0.05_nickel:0.25_ptfe:0.3,S316:0.05,nickel:0.25,ptfe:0.3,,,
214,forward,4,inconel,1,s316L,0.05,ptfe,0.3,,,,,27.7,325,31,,,inconel:1_s316L:0.05_ptfe:0.3,inconel:1,s316L:0.05,ptfe:0.3,,,
215,forward,4,inconel,1,s316L,0.05,ptfe,0.05,,,,,29.1,20,31.76,,,inconel:1_s316L:0.05_ptfe:0.05,inconel:1,s316L:0.05,ptfe:0.05,,,
216,forward,4,inconel,1,s316L,0.05,ptfe,0.2,,,,,27.7,325,30.41,,,inconel:1_s316L:0.05_ptfe:0.2,inconel:1,s316L:0.05,ptfe:0.2,,,
217,forward,4,inconel,1,s316L,0.05,ptfe,0.2,,,,,29.1,20,29.98,,,inconel:1_s316L:0.05_ptfe:0.2,inconel:1,s316L:0.05,ptfe:0.2,,,
218,forward,3,s316L,0.2,s316L,0.1,ptfe,0.3,,,,,4.6,60,4.5,,,s316L:0.2_s316L:0.1_ptfe:0.3,s316L:0.2,s316L:0.1,ptfe:0.3,,,
219,forward,3,s316L,0.2,s316L,0.1,ptfe,0.4,,,,,4.6,60,2.81,,,s316L:0.2_s316L:0.1_ptfe:0.4,s316L:0.2,s316L:0.1,ptfe:0.4,,,
220,forward,3,s316L,0.2,s316L,0.1,ptfe,0.2,,,,,4.6,60,4.53,,,s316L:0.2_s316L:0.1_ptfe:0.2,s316L:0.2,s316L:0.1,ptfe:0.2,,,
221,forward,3,s316L,0.3,s316L,0.1,ptfe,0.3,,,,,4.6,60,29.98,,,s316L:0.3_s316L:0.1_ptfe:0.3,s316L:0.3,s316L:0.1,ptfe:0.3,,,
222,forward,3,s316L,0.3,s316L,0.1,ptfe,0.3,,,,,4.6,60,4.65,,,s316L:0.3_s316L:0.1_ptfe:0.3,s316L:0.3,s316L:0.1,ptfe:0.3,,,
223,forward,1,S316L,0.05,S316L,0.1,ptfe,0.05,,,,,5,30,6.02,,,S316L:0.05_S316L:0.1_ptfe:0.05,S316L:0.05,S316L:0.1,ptfe:0.05,,,
224,forward,4,inconel,0.42,s316L,0.1,ptfe,0.3,,,,,115,100,116.7,,,inconel:0.42_s316L:0.1_ptfe:0.3,inconel:0.42,s316L:0.1,ptfe:0.3,,,
225,forward,4,inconel,0.42,s316L,0.1,ptfe,0.05,,,,,115,100,119.1,,,inconel:0.42_s316L:0.1_ptfe:0.05,inconel:0.42,s316L:0.1,ptfe:0.05,,,
226,forward,4,inconel,0.42,s316L,0.1,ptfe,0.3,,,,,75,100,78.1,,,inconel:0.42_s316L:0.1_ptfe:0.3,inconel:0.42,s316L:0.1,ptfe:0.3,,,
227,forward,4,inconel,0.42,s316L,0.1,ptfe,0.05,,,,,75,100,77.8,,,inconel:0.42_s316L:0.1_ptfe:0.05,inconel:0.42,s316L:0.1,ptfe:0.05,,,
228,forward,1,s316L,0.1,s316L,0.1,ptfe,0.05,,,,,5,165,5.63,,,s316L:0.1_s316L:0.1_ptfe:0.05,s316L:0.1,s316L:0.1,ptfe:0.05,,,
229,forward,1,s316L,0.1,s316L,0.1,ptfe,0.05,,,,,5,165,5.37,,,s316L:0.1_s316L:0.1_ptfe:0.05,s316L:0.1,s316L:0.1,ptfe:0.05,,,
230,forward,1,s316L,0.1,s316L,0.1,ptfe,0.05,,,,,2.5,165,2.69,,,s316L:0.1_s316L:0.1_ptfe:0.05,s316L:0.1,s316L:0.1,ptfe:0.05,,,
231,forward,1,s316L,0.1,s316L,0.1,ptfe,0.05,,,,,2.5,165,2.64,,,s316L:0.1_s316L:0.1_ptfe:0.05,s316L:0.1,s316L:0.1,ptfe:0.05,,,
232,forward,1,s316L,0.1,s316L,0.1,ptfe,0.05,,,,,2.5,165,2.27,,,s316L:0.1_s316L:0.1_ptfe:0.05,s316L:0.1,s316L:0.1,ptfe:0.05,,,
233,forward,1,s316L,0.1,s316L,0.1,ptfe,0.05,,,,,2.5,165,2.22,,,s316L:0.1_s316L:0.1_ptfe:0.05,s316L:0.1,s316L:0.1,ptfe:0.05,,,
